address,city,city_slug,country,currency,delivers,delivery_price,delivery_price_int,estimate_max,estimate_min,franchise,id,item_currency,item_description,item_has_options,item_id,item_name,item_price,item_tags,item_vat_percentage,location_lat,location_lon,name,online,price_range,product_line,rating_count,rating_score,restaurant_id,restaurant_name,restaurant_slug,short_description,slug,tags
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,7957162ab30ebadfcca263f1,Heineken pa Alkol,22000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,7ecbc5e89e10949455f263ec,Ivi,18000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Proshutë, djath pice, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup, mustard",False,858c37f58324d1abd881c324,Sanduiç,22000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,8955285655dc39f583b05666,Heineken,27000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,93dc8f74fb6d3c5b84282a27,Amstel,19000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,9ea60aee17f83eed328945a6,Ujë Vitamina,18000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Mish pule, domate e marinuar, majonez, sos, djath guda, piper",False,a0bdb6de2ad56997652d4169,Shawarma,42000,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,a62f51a936ad865883593f48,Limon Soda,18000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Mish, sallatë jeshile, domate, kastravec, qepë, djath i bardh, ullinj",False,a6b468708d2ec8ce126c70cf,Sallatë Greke me Mish,44000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,aa272a7f97c9efac80ac4420,Pite,3000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,aea9ce298661015995e23e60,Korça,22000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Proshutë, djath pice, patate, majonez",False,b86f6c9a5736a66ce8fbbaee,Tost,16000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,True,b920355d8f0b03997b53fd18,Bravo,18000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Qofte, djath guda, qepë, salcë kosi",False,bac8755f71012401d821a778,Buk me Qofte,22000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,be6c8b05b431e98298da9b03,Dragon,16000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Qofte, djath pice, patate, domate, kastravec sallatë, qepë, salc kosi, ketchup, mustard",False,c146cedcdd602a79d4644cbf,Hamburger,27000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,cb0e97ac1705bff2bae7f9b9,Dhallë,8000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Vudi, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup, mustard",False,d025d6971d26548e38f9ca11,Hot Dog,27000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,True,d06ac77fe7acf9cb51a71956,Lipton,18000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,,False,d1637229e5bc06bb720bb7b8,B52,16000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Sallatë jeshile, domate, kastravec, qepë, djath i bardh, ullinj",False,d4e1cfd3b5c4da3d78076be4,Sallatë Greke,33000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Mish, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup, mustard",False,ecbb88b63bae8b563c3ec464,Doner,27000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Mish pule, djath guda, domate e marinuar, majonez, qepë, patate",False,ef1ae51f16489179f73875a0,Skepasti,44000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
"Rruga Egnatia,Durres",Durrës,durres,ALB,ALL,True,0 ALL,0,25,15,,68e678425f3076c7a14fc9cd,ALL,"Mish, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup mustard",False,f129ddaf8a41b66fd30a803c,Sufllaqe e Hapur,55000,,20,41.317005029045305,19.451510412421385,Greek Souflaki Gyros Durres,True,2,restaurant,122,9.0,68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Quality food every day!,greek-souflakidurres-rruga-egnatia,"halal, souvlaki, stritfud"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,04ec7ab25ad559ddb7043049,Bravo,15000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,0515a5c177cca6e4f0384ef9,Fanta,15000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,0517a72848e1dd695f18e94c,Sallatë Jeshile,25000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,052863c8515bcf69cbc57c80,Perime të Pjekura,35000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,08a538be2fc7fca199d8ad2b,Spagheti me Pana,35000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,08f8a20fba4f8e2c953f5823,Ajke Speca,30000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,"Fileto pule, domate, kastravec, djathë, patate",False,09ab3b8cb42d22359cf6c2d8,Skebasti e Vogël Pule,55000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,0a83248d9c6b91d07a38f743,Patate Furre,25000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,1 copë,False,0f5ed6378f45cca051547544,Qofte,10000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,0f6b1ea4c77a025d9a1159f9,Sola,15000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,"Fileto pule, domate, kastravec, sallate jeshile, patate",False,1677a6e90ddd0d84a8f8dfeb,Pite Arabe,35000,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,20a2286316bc97a2c0a2e467,Supë Orientale,25000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,21ad76f826339524d37684d0,Turshi,25000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,Nutella,False,225e1b3fce982b9dd89b3f7a,Krep i Ëmbel  Nutella,20000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,22ef9ba9c02ede00aa06c604,Heineken,30000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,23169f96874e1b6d7f9c4b47,Peja Shishe,15000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,239812a2017df7a70e7863b2,Selita I Gazuar,7000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,24021a084a181cb2b2c3853e,Coca Cola,15000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,257b7061863bee5374552a89,Edinger Helles,25000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,Me pistachio,False,28d690ea336a1a9ffebe8661,Briosh Pistachio,15000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,2bc2f2891e45914146673499,Kos,8000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,Me krem pasticerie,False,2f59742956acd7befdff4d81,Briosh Krem Pasticerie,17000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,"Proshutë pule, djathë",False,31724a62c34621b2e8cc5576,Omletë Proshutë,25000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,"Nutella, banane, biskotë",False,31ebd2b7a03b549cc2220318,Krep i Ëmbël Banane,25000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,3362da2687f6cfc98d7ba018,Djathë i Bardhë,25000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,3c7dea695eac845d13416065,Fileto Pule,50000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,Me nutella,False,3d4878bf86dcafaf2dff419a,Briosh Nutella,12000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,4185a343aca935272f1c2afc,Patate Friture,20000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
8F99+56F Durrës,Durrës,durres,ALB,ALL,True,0 ALL,0,30,20,,67c0e0f130dad84052d56cc9,ALL,,False,42003aaa6388c1dbe20dad35,Gjelle Patate,25000,,20,41.31774899,19.46798989,Fast Food Gatime Tradicionale Euro Dream,True,2,restaurant,132,9.4,67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Unwrap happiness!,fast-food-gatime-tradicionale-euro-dream,"souvlaki, stritfud, burger"
