restaurant_id,restaurant_name,restaurant_slug,city,item_id,item_name,item_description,item_price,item_currency,item_tags,item_has_options,item_vat_percentage
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,3f3fa45e3e099efc8e67c8dd,Fanta Exotic,,20000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,42f47c761565308e89b29540,Coca Cola,,20000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,4bda9bd4f4152ce3ca8efb99,Sufllaqe Pule,,27000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,4e7c06fc0fadfca77c85eb28,Sufllaqe e Hapur me Mish Derri,,66000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,592a35d524703bb866a52a06,Ujë Natyral,,8000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,5b4967dda736cb615ec7fdbf,Shishqebap Pule,,66000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,5cbd6103dc427053a86a5d22,Tost me Patate,,22000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,632a22812e41d7de89e08be0,Ullinj,,33000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,636a709c22266f42f214c265,Doner,,27000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,6664af3e77aeff537492bc9c,Hot Dog,,27000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,685e91faf96e87dab81a17c4,Dhallë,,10000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,6c20efddcf9fbca64a1f53a1,Miks Mishi,"2 Persona, bërxolla vici & fileto pule",165000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,73666be061c066964588dd54,Fanta Orange,,20000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,77482c12847b7e4ff9b57265,Bukë me Qofte,,27000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,7d861824e2dcde8478594d29,Sufllaqe me Fileto Pule,,38000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,875612382786363670816004,Sallatë Çezar,,55000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,90f0cbf9621296dc539dc91e,Tortilla Pite Arabe me Mish Pule,,49000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,a3787b0f8bed7e56677d7bfe,Fileto Pule me Garniturë,,66000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,a37d5d5a87c95302a65af18f,Djathë i Bardhë,,33000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,a6aea7be3702cc9fff9f559d,Sufllaqe e Hapur me Mish Pule,,55000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,ae3c406d38c7107d8edec11b,B52,,20000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,b08e5662ffe73f8e299de36c,Shishqebab,6 Copë,99000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,cbf888eeee1db7f986f22a12,Hamburger Viçi,,55000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,d29ad3a6be8721df70abf3c1,Club Sandwich,,49000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,dd2433a88ff129620011329d,Mikse të Ndryshme,,99000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,e6764c23f0d19c7c808885b3,Qofte me Garniturë,,55000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,ee170e6e6eb767e2e7b56f2e,Ujë me Gaz,,9000,ALL,,False,20
6825ad70f17c24a6dcf3b412,Fast Food Greece,fast-food-greece,Durrës,fe4c05124a7a1c1fe609ab96,Sufllaqe Derri,,30000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,0936c18b85143d962504e346,Coca Cola,,18000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,0f4f58d8d1e07e06cb8dafa5,Fanta,,18000,ALL,,True,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,0f5a175bc3a8fb0c2ae6644b,Peroni,,22000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,11d9cd336ebedd1b3eda96fe,Ujë,,8000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,1895eb52e2c33d09e6398a9f,Ujë Glina,,8000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,19f9bb765809bdff774fd0c2,Sallatë Jeshile,"Sallatë, vaj, qepë, limon",27000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,231675ec3fc8fe5ac8755225,Sufllaqe me Vudi,"Vudi, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup, mustard",27000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,2f884fb229dd0d8ebc47e600,Sufllaqe,"Mish, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup, mustard",27000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,37400c6c145cc6c9d7a508ad,Sallatë Fshati,"Domate, kastravec, ullinj, speca, djath, qepë, rigon, vaj",33000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,39723acd77e0b389d7c2b783,Moreti,,27000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,3c674b8ab86ad6113c566a06,Pepsi,,18000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,3dd48f95c09d73d95d90da67,Sufllaqe Dopio Mish,"Mish, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup, mustard",38000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,3ffe6de882935a5ed6ed6931,Sufllaqe Greke,"Mish, patate, xaxiqi, domate, qepë, sos",27000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,4298d317bab35bb596472b37,Sufllaqe Dopio Pite,"Mish, patate, domate, kastravec, sllatë, qepë, salc kosi, ketchup, mustard",31000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,4338233986a7710e08f5d684,Patate,,20000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,46737dbf7a56081c2d739011,Redbull,,27000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,4927a130047ff764ffbfdeef,Kebap,"Mish pule, patate, salcë kosi, qepë",42000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,563d994dc6a63ecb42916334,Pite Arabe,"Mish pule, majonez, domate e marinuar, djath guda, sos, qepë",42000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,6088d28ab4ab1ceb8438408a,New Mado Burger,"Beef burger, tomatoes, lettuce, onions, pickles, mayonnaise, ketchup, fries",55000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,61e9a8e7cc9821cfc106c2e0,Peja,,22000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,6dc88c02e2270f364327ef45,Elbar,,19000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,76e3b4f5a9eddb82b626fcb9,Paulaner,,33000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,790b803fefdc052b2ef2707a,Sufllaqe Vegjetariane,"Patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup, mustard",20000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,7957162ab30ebadfcca263f1,Heineken pa Alkol,,22000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,7ecbc5e89e10949455f263ec,Ivi,,18000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,858c37f58324d1abd881c324,Sanduiç,"Proshutë, djath pice, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup, mustard",22000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,8955285655dc39f583b05666,Heineken,,27000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,93dc8f74fb6d3c5b84282a27,Amstel,,19000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,9ea60aee17f83eed328945a6,Ujë Vitamina,,18000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,a0bdb6de2ad56997652d4169,Shawarma,"Mish pule, domate e marinuar, majonez, sos, djath guda, piper",42000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,a62f51a936ad865883593f48,Limon Soda,,18000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,a6b468708d2ec8ce126c70cf,Sallatë Greke me Mish,"Mish, sallatë jeshile, domate, kastravec, qepë, djath i bardh, ullinj",44000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,aa272a7f97c9efac80ac4420,Pite,,3000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,aea9ce298661015995e23e60,Korça,,22000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,b86f6c9a5736a66ce8fbbaee,Tost,"Proshutë, djath pice, patate, majonez",16000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,b920355d8f0b03997b53fd18,Bravo,,18000,ALL,,True,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,bac8755f71012401d821a778,Buk me Qofte,"Qofte, djath guda, qepë, salcë kosi",22000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,be6c8b05b431e98298da9b03,Dragon,,16000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,c146cedcdd602a79d4644cbf,Hamburger,"Qofte, djath pice, patate, domate, kastravec sallatë, qepë, salc kosi, ketchup, mustard",27000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,cb0e97ac1705bff2bae7f9b9,Dhallë,,8000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,d025d6971d26548e38f9ca11,Hot Dog,"Vudi, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup, mustard",27000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,d06ac77fe7acf9cb51a71956,Lipton,,18000,ALL,,True,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,d1637229e5bc06bb720bb7b8,B52,,16000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,d4e1cfd3b5c4da3d78076be4,Sallatë Greke,"Sallatë jeshile, domate, kastravec, qepë, djath i bardh, ullinj",33000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,ecbb88b63bae8b563c3ec464,Doner,"Mish, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup, mustard",27000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,ef1ae51f16489179f73875a0,Skepasti,"Mish pule, djath guda, domate e marinuar, majonez, qepë, patate",44000,ALL,,False,20
68e678425f3076c7a14fc9cd,Greek Souflaki Gyros Durres,greek-souflakidurres-rruga-egnatia,Durrës,f129ddaf8a41b66fd30a803c,Sufllaqe e Hapur,"Mish, patate, domate, kastravec, sallatë, qepë, salc kosi, ketchup mustard",55000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,04ec7ab25ad559ddb7043049,Bravo,,15000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,0515a5c177cca6e4f0384ef9,Fanta,,15000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,0517a72848e1dd695f18e94c,Sallatë Jeshile,,25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,052863c8515bcf69cbc57c80,Perime të Pjekura,,35000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,08a538be2fc7fca199d8ad2b,Spagheti me Pana,,35000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,08f8a20fba4f8e2c953f5823,Ajke Speca,,30000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,09ab3b8cb42d22359cf6c2d8,Skebasti e Vogël Pule,"Fileto pule, domate, kastravec, djathë, patate",55000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,0a83248d9c6b91d07a38f743,Patate Furre,,25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,0f5ed6378f45cca051547544,Qofte,1 copë,10000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,0f6b1ea4c77a025d9a1159f9,Sola,,15000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,1677a6e90ddd0d84a8f8dfeb,Pite Arabe,"Fileto pule, domate, kastravec, sallate jeshile, patate",35000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,20a2286316bc97a2c0a2e467,Supë Orientale,,25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,21ad76f826339524d37684d0,Turshi,,25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,225e1b3fce982b9dd89b3f7a,Krep i Ëmbel  Nutella,Nutella,20000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,22ef9ba9c02ede00aa06c604,Heineken,,30000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,23169f96874e1b6d7f9c4b47,Peja Shishe,,15000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,239812a2017df7a70e7863b2,Selita I Gazuar,,7000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,24021a084a181cb2b2c3853e,Coca Cola,,15000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,257b7061863bee5374552a89,Edinger Helles,,25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,28d690ea336a1a9ffebe8661,Briosh Pistachio,Me pistachio,15000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,2bc2f2891e45914146673499,Kos,,8000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,2f59742956acd7befdff4d81,Briosh Krem Pasticerie,Me krem pasticerie,17000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,31724a62c34621b2e8cc5576,Omletë Proshutë,"Proshutë pule, djathë",25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,31ebd2b7a03b549cc2220318,Krep i Ëmbël Banane,"Nutella, banane, biskotë",25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,3362da2687f6cfc98d7ba018,Djathë i Bardhë,,25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,3c7dea695eac845d13416065,Fileto Pule,,50000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,3d4878bf86dcafaf2dff419a,Briosh Nutella,Me nutella,12000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,4185a343aca935272f1c2afc,Patate Friture,,20000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,42003aaa6388c1dbe20dad35,Gjelle Patate,,25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,43c4a318858104c075e55a77,Sallatë Cezar,,40000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,47912946c874a348e1612d17,Pace Koke,,30000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,513d67acde46b70302615ba4,Patate Furre me Mish,,45000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,5973fa6af5af3020befa06a6,Red Bull,,30000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,65205d98f1e229248c99c14b,Fasule Me Mish,,45000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,66e2896f601d33cde1aedd86,Suxhuk,,20000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,6be1318909227ab5030bfa1f,Spagheti me Gjalp & Djathë,,25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,756488e6a7008ba13f6a21a8,Golden Eagle,,15000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,7829921e6a0c368bd57f9f74,Salcë Kosi,,20000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,78c4a74e252a3e1bac430ff5,Mish në Lëng,,50000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,79dfb47a9cc9ae12f92fcbc0,Skebasti e Madhe Wudi,"Wudi, domate, kastravec, djathë, patate",65000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,7a0a919b246ba8f61b925506,Sandwich Veze,"Proshutë krudo, veze",30000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,7ba95f8b3a0f93c7caa4426e,Ullinj,,25000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,7bf3d14109e9e68554e506c4,Djathë Kackavall,,30000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,8237cb7a60667229caf95b4c,Sallatë Cezar,,35000,ALL,"{""id"": ""popular"", ""label"": ""Populyar"", ""decoration"": ""star"", ""color"": ""primary"", ""style"": {""background_color"": ""#009de0"", ""text_color"": ""#ffffff""}}",False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,82d18b2d204918d0b309adae,Pilaf,,12000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,833db9c0e2b9415beeff23dc,Omletë,,20000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,8679bb1ae2729a00a530886a,Tasqebap,,40000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,8bf5951628ba14d6243bce11,Burger Pule Pikante🌶️,"Fileto pule pikante, djathë, domate, kastravec, patate",40000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,8efa0b082070751064db5e55,Perime të Ziera,,35000,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,90d2d54542b1bb0918219032,Pajisje kuzhine,"Ju lutemi shtoni këtë artikull nëse keni nevojë për pribanë me porosinë tuaj. Restoranti do të zgjedhë pribanët e duhur për ushqimet tuaja, nëse janë të disponueshme.",0,ALL,,False,20
67c0e0f130dad84052d56cc9,Fast Food Gatime Tradicionale Euro Dream,fast-food-gatime-tradicionale-euro-dream,Durrës,91e1092ad061ea966cfafa6a,Krep i Kripur Proshutë,"Proshutë, sallatë, djathë philadelphia",25000,ALL,,False,20
